CC-1719,Greninja ex — Scarlet & Violet Promo · #132,NM,126,Andy
CC-1722,Houndstone ex — Scarlet & Violet Promo · #162,NM,1,Andy
CC-1723,Iron Thorns — Scarlet & Violet Promo · #098,NM,3,Andy
CC-1724,Jolteon - 169 (Cosmos Holo) — Scarlet & Violet Promo · #169,NM,1,Andy
CC-1725,Kingambit — Scarlet & Violet Promo · #130,NM,5,Andy
CC-1728,Latias (Cosmo Holo) — Scarlet & Violet Promo · #139,NM,4,Andy
CC-1731,Meowscarada ex — Scarlet & Violet Promo · #033,NM,2,Andy
CC-1732,Mew ex — Scarlet & Violet Promo · #053,NM,77,Andy
CC-1733,Mewtwo — Scarlet & Violet Promo · #052,NM,49,Andy
CC-1735,Noctowl — Scarlet & Violet Promo · #141,NM,4,Andy
CC-1739,Pawmi Cosmos Holo — Scarlet & Violet Promo · #040,NM,1,Andy
CC-1740,Quaquaval ex — Scarlet & Violet Promo · #084,NM,3,Andy
CC-1742,Quaxwell — Scarlet & Violet Promo · #083,NM,2,Andy
CC-1744,Roaring Moon ex — Scarlet & Violet Promo · #067,NM,1,Andy
CC-1747,Team Rocket's Mewtwo ex — Scarlet & Violet Promo · #205,NM,3,Andy
CC-1748,Team Rocket's Wobbuffet — Scarlet & Violet Promo · #203,NM,6,Andy
CC-1749,Terapagos ex — Scarlet & Violet Promo · #165,NM,5,Andy
CC-1750,Thundurus - 209 — Scarlet & Violet Promo · #209,NM,2,Andy
CC-1752,Vaporeon (Cosmos Holo) — Scarlet & Violet Promo · #168,NM,2,Andy
CC-1765,Alcremie V (Full Art) — Shining Fates · #064/072,NM,8,Andy
CC-1766,Rose (Full Art) — Shining Fates · #071/072,NM,2,Andy
CC-1768,Ditto V — Shining Fates: Shiny Vault · #SV118/SV122,NM,10,Andy
CC-1769,Ditto VMAX — Shining Fates: Shiny Vault · #SV119/SV122,NM,14,Andy
CC-1770,Falinks — Shining Fates: Shiny Vault · #SV074/SV122,NM,2,Andy
CC-1771,Galarian Sirfetch'd — Shining Fates: Shiny Vault · #SV064/SV122,NM,2,Andy
CC-1772,Grimmsnarl VMAX — Shining Fates: Shiny Vault · #SV117/SV122,NM,4,Andy
CC-1773,Lapras V — Shining Fates: Shiny Vault · #SV110/SV122,NM,4,Andy
CC-1774,Silicobra — Shining Fates: Shiny Vault · #SV070/SV122,NM,2,Andy
CC-1787,Fezandipiti ex — Shrouded Fable · #038/064,NM,4,Andy
CC-1788,Horsea — Shrouded Fable · #067/064,NM,54,Andy
CC-1789,Munkidori — Shrouded Fable · #072/064,NM,32,Andy
CC-1790,Munkidori ex — Shrouded Fable · #083/064,NM,3,Andy
CC-1791,Neutralization Zone — Shrouded Fable · #060/064,NM,2,Andy
CC-1792,Okidogi ex — Shrouded Fable · #082/064,NM,3,Andy
CC-1794,Poke Vital A — Shrouded Fable · #062/064,NM,1,Andy
CC-1796,Chesnaught V — Silver Tempest · #015/195,NM,1,Andy
CC-1799,Gym Trainer (Full Art) — Silver Tempest · #191/195,NM,2,Andy
CC-1802,Lugia V — Silver Tempest · #138/195,NM,15,Andy
CC-1804,Radiant Alakazam — Silver Tempest · #059/195,NM,2,Andy
CC-1805,Radiant Tsareena — Silver Tempest · #016/195,NM,1,Andy
CC-1806,Regidrago V — Silver Tempest · #135/195,NM,1,Andy
CC-1807,Regieleki VMAX — Silver Tempest · #058/195,NM,2,Andy
CC-1809,Skuntank V — Silver Tempest · #108/195,NM,1,Andy
CC-1810,Ursaluna V — Silver Tempest · #102/195,NM,1,Andy
CC-1811,Worker (Full Art) — Silver Tempest · #195/195,NM,3,Andy
CC-1812,Altaria — Silver Tempest Trainer Gallery · #TG11/TG30,NM,7,Andy
CC-1813,Braixen — Silver Tempest Trainer Gallery · #TG01/TG30,NM,6,Andy
CC-1814,Corviknight VMAX — Silver Tempest Trainer Gallery · #TG19/TG30,NM,11,Andy
CC-1815,Flaaffy — Silver Tempest Trainer Gallery · #TG03/TG30,NM,6,Andy
CC-1816,Gardevoir — Silver Tempest Trainer Gallery · #TG05/TG30,NM,8,Andy
CC-1817,Jynx — Silver Tempest Trainer Gallery · #TG04/TG30,NM,4,Andy
CC-1818,Kricketune V — Silver Tempest Trainer Gallery · #TG12/TG30,NM,6,Andy
CC-1819,Mawile V — Silver Tempest Trainer Gallery · #TG17/TG30,NM,13,Andy
CC-1820,Milotic — Silver Tempest Trainer Gallery · #TG02/TG30,NM,8,Andy
CC-1821,Passimian — Silver Tempest Trainer Gallery · #TG08/TG30,NM,2,Andy
CC-1822,Smeargle — Silver Tempest Trainer Gallery · #TG10/TG30,NM,5,Andy
CC-1823,Growlithe — Skyridge · #62,NM,35,Andy
CC-1830,Gardevoir EX (Secret) — Steam Siege · #116,MP,77,Andy
CC-1835,Cinderace ex — Stellar Crown · #028/142,NM,1,Andy
CC-1836,Crabominable — Stellar Crown · #149/142,NM,4,Andy
CC-1840,Galvantula ex — Stellar Crown · #051/142,NM,1,Andy
CC-1841,Galvantula ex — Stellar Crown · #159/142,NM,3,Andy
CC-1842,Grand Tree — Stellar Crown · #136/142,NM,1,Andy
CC-1843,Greninja ex — Stellar Crown · #041/142,NM,2,Andy
CC-1844,Hydrapple ex — Stellar Crown · #014/142,NM,2,Andy
CC-1845,Hydrapple ex — Stellar Crown · #156/142,NM,4,Andy
CC-1847,Lucario ex — Stellar Crown · #082/142,NM,1,Andy
CC-1849,Orthworm ex — Stellar Crown · #162/142,NM,2,Andy
CC-1851,Sparkling Crystal — Stellar Crown · #142/142,NM,1,Andy
CC-1853,Zeraora — Stellar Crown · #151/142,NM,14,Andy
CC-1871,Snorlax GX — Sun & Moon Promo · #SM05,NM,20,Andy
CC-1874,Alolan Exeggutor ex — Surging Sparks · #133/191,NM,1,Andy
CC-1875,Appletun — Surging Sparks · #211/191,NM,9,Andy
CC-1876,Archaludon ex — Surging Sparks · #130/191,NM,1,Andy
CC-1877,Ceruledge — Surging Sparks · #197/191,NM,26,Andy
CC-1878,Cyclizar ex — Surging Sparks · #159/191,NM,1,Andy
CC-1879,Durant ex — Surging Sparks · #004/191,NM,1,Andy
CC-1881,Flygon ex — Surging Sparks · #106/191,NM,1,Andy
CC-1882,Flygon ex — Surging Sparks · #222/191,NM,3,Andy
CC-1883,Kilowattrel ex — Surging Sparks · #068/191,NM,1,Andy
CC-1885,Mesprit — Surging Sparks · #204/191,NM,15,Andy
CC-1889,Scovillain ex — Surging Sparks · #037/191,NM,1,Andy
CC-1890,Scramble Switch — Surging Sparks · #186/191,NM,1,Andy
CC-1891,Skarmory — Surging Sparks · #209/191,NM,9,Andy
CC-1892,Slaking ex — Surging Sparks · #147/191,NM,1,Andy
CC-1893,Slaking ex — Surging Sparks · #227/191,NM,1,Andy
CC-1894,Tatsugiri ex — Surging Sparks · #142/191,NM,1,Andy
CC-1895,151 Booster Bundle — SV: 151,UO,175,Andy
CC-1896,Charizard ex — SV: 151 · #006/165,NM,9,Andy
CC-1897,Gengar — SV: 151 · #094/165,NM,3,Andy
CC-1898,Golem ex — SV: 151 · #189/165,NM,7,Andy
CC-1899,Golem ex — SV: 151 · #076/165,NM,2,Andy
CC-1902,Kangaskhan ex — SV: 151 · #115/165,NM,2,Andy
CC-1903,Mew ex — SV: 151 · #193/165,NM,31,Andy
CC-1905,Ninetales ex — SV: 151 · #038/165,NM,2,Andy
CC-1906,Omanyte — SV: 151 · #180/165,NM,15,Andy
CC-1907,Switch — SV: 151 · #206/165,NM,3,Andy
CC-1910,Alolan Exeggutor V — Sword & Shield Promo · #SWSH225,NM,1,Andy
CC-1911,Boltund V — Sword & Shield Promo · #SWSH085,NM,1,Andy
CC-1912,Boss's Orders (Full Art) — Sword & Shield Promo · #SWSH251,NM,13,Andy
CC-1914,Charmander — Sword & Shield Promo · #SWSH232,NM,17,Andy
CC-1915,Cinderace V — Sword & Shield Promo · #SWSH015,NM,1,Andy
CC-1916,Cramorant V — Sword & Shield Promo · #SWSH086,NM,2,Andy
CC-1917,Crobat V — Sword & Shield Promo · #SWSH098,NM,2,Andy
CC-1919,Eevee — Sword & Shield Promo · #SWSH127,NM,4,Andy
CC-1922,Espeon V — Sword & Shield Promo · #SWSH201,NM,3,Andy
CC-1925,Galarian Slowpoke — Sword & Shield Promo · #SWSH126,NM,8,Andy
CC-1928,Hatterene V — Sword & Shield Promo · #SWSH055,NM,1,Andy
CC-1930,Lucario V — Sword & Shield Promo · #SWSH213,NM,3,Andy
CC-1931,Lucario VSTAR — Sword & Shield Promo · #SWSH291,NM,11,Andy
CC-1932,Lucario VSTAR — Sword & Shield Promo · #SWSH214,NM,3,Andy
CC-1942,Morpeko V-UNION (SWSH287) (Set of 4) — Sword & Shield Promo · #SWSH290,NM,5,Andy
CC-1943,Origin Forme Palkia V — Sword & Shield Promo · #SWSH253,NM,3,Andy
CC-1945,Pikachu V — Sword & Shield Promo · #SWSH140,NM,7,Andy
CC-1946,Pikachu V — Sword & Shield Promo · #SWSH142,NM,9,Andy
CC-1947,Pikachu V — Sword & Shield Promo · #SWSH139,NM,7,Andy
CC-1948,Pikachu V — Sword & Shield Promo · #SWSH141,NM,11,Andy
CC-1956,Umbreon — Sword & Shield Promo · #SWSH129,NM,21,Andy
CC-1961,Vaporeon VMAX — Sword & Shield Promo · #SWSH182,PSA 9,111,Andy
CC-1968,Charmander — Team Rocket · #50,LP,12,Andy
CC-1970,Dark Dragonair — Team Rocket · #33,MP,11,Andy
CC-1972,Dark Flareon — Team Rocket · #35,LP,20,Andy
CC-1974,Dark Muk — Team Rocket · #41,NM,6,Andy
CC-1976,Dark Vaporeon — Team Rocket · #45,LP,20,Andy
CC-1980,Awakening Drum — Temporal Forces · #141/162,NM,1,Andy
CC-1981,Ciphermaniac's Codebreaking — Temporal Forces · #198/162,NM,9,Andy
CC-1983,Gouging Fire ex — Temporal Forces · #038/162,NM,1,Andy
CC-1985,Hero's Cape — Temporal Forces · #152/162,NM,30,Andy
CC-1986,Koraidon ex — Temporal Forces · #120/162,NM,1,Andy
CC-1987,Meltan — Temporal Forces · #179/162,NM,8,Andy
CC-1988,Metagross — Temporal Forces · #178/162,NM,36,Andy
CC-1989,Raging Bolt ex — Temporal Forces · #196/162,NM,4,Andy
CC-1991,Scizor ex — Temporal Forces · #111/162,NM,1,Andy
CC-1992,Torterra ex — Temporal Forces · #012/162,NM,1,Andy
CC-1993,Walking Wake ex — Temporal Forces · #050/162,NM,1,Andy
CC-1994,Wugtrio ex — Temporal Forces · #060/162,NM,1,Andy
CC-2051,Applin — Twilight Masquerade · #185/167,NM,13,Andy
CC-2052,Dragapult ex — Twilight Masquerade · #130/167,NM,2,Andy
CC-2054,Greninja ex — Twilight Masquerade · #106/167,NM,3,Andy
CC-2055,Hassel — Twilight Masquerade · #205/167,NM,2,Andy
CC-2056,Hearthflame Mask Ogerpon ex — Twilight Masquerade · #040/167,NM,1,Andy
CC-2057,Hearthflame Mask Ogerpon ex — Twilight Masquerade · #192/167,NM,3,Andy
CC-2063,Iron Thorns ex — Twilight Masquerade · #077/167,NM,1,Andy
CC-2064,Lana's Aid — Twilight Masquerade · #207/167,NM,9,Andy
CC-2065,Magcargo ex — Twilight Masquerade · #029/167,NM,1,Andy
CC-2067,Sinistcha ex — Twilight Masquerade · #023/167,NM,1,Andy
CC-2068,Teal Mask Ogerpon ex — Twilight Masquerade · #025/167,NM,3,Andy
CC-2069,Twilight Masquerade Elite Trainer Box — Twilight Masquerade,UO,104,Andy
CC-2075,Metagross — Undaunted · #18,MP,11,Andy
CC-2081,Drowzee (JP) — Violet ex · #086/078,NM,20,Andy
CC-2158,Lapras (JP) — VSTAR Universe · #177/172,NM,13,Andy
CC-2178,Mewtwo VSTAR (JP) — VSTAR Universe · #221/172,NM,110,Andy
CC-2211,Bouffalant ex — White Flare · #077/086,NM,1,Andy
CC-2214,Deerling (Poke Ball Pattern) — White Flare · #006/086,NM,1,Andy
CC-2215,Deino — White Flare · #146/086,NM,18,Andy
CC-2217,Dewott — White Flare · #106/086,NM,24,Andy
CC-2219,Durant (Poke Ball Pattern) — White Flare · #070/086,NM,1,Andy
CC-2221,Ferrothorn (Master Ball Pattern) — White Flare · #069/086,NM,1,Andy
CC-2222,Ferrothorn (Poke Ball Pattern) — White Flare · #069/086,NM,1,Andy
CC-2227,Jellicent ex — White Flare · #160/086,NM,2,Andy
CC-2228,Jellicent ex — White Flare · #045/086,NM,1,Andy
CC-2230,Keldeo ex — White Flare · #030/086,NM,1,Andy
CC-2232,Lampent (Poke Ball Pattern) — White Flare · #017/086,NM,1,Andy
CC-2235,Lillipup (Poke Ball Pattern) — White Flare · #074/086,NM,1,Andy
CC-2236,Mandibuzz — White Flare · #145/086,NM,11,Andy
CC-2237,Mienshao (Poke Ball Pattern) — White Flare · #053/086,NM,1,Andy
CC-2238,Purrloin (Poke Ball Pattern) — White Flare · #055/086,NM,1,Andy
CC-2239,Reshiram ex — White Flare · #158/086,NM,4,Andy
CC-2240,Reshiram ex — White Flare · #020/086,NM,1,Andy
CC-2243,Sewaddle (Poke Ball Pattern) — White Flare · #001/086,NM,1,Andy
CC-2245,Shelmet (Poke Ball Pattern) — White Flare · #008/086,NM,1,Andy
CC-2246,Sigilyph (Master Ball Pattern) — White Flare · #038/086,NM,1,Andy
CC-2247,Trubbish (Poke Ball Pattern) — White Flare · #059/086,NM,1,Andy
CC-2249,Whimsicott ex — White Flare · #005/086,NM,1,Andy
CC-2251,Zorua — White Flare · #142/086,LP,39,Andy
CC-2252,Suicune & Entei LEGEND (94)(Ross Cawthon) — World Championship Decks · #94/95,MP,38,Andy
CC-2253,Mew (8) — WoTC Promo · #8,NM,10,Andy
CC-2259,Black Kyurem — XY Promos · #XY80,LP,52,Andy
CC-2261,Groudon EX — XY Promos · #XY42,D,8,Andy
CC-2262,Latias (Full Art Promo) — XY Promos · #XY78,LP,74,Andy
CC-2263,Lucario — XY Promos · #XY140,NM,10,Andy
CC-2266,M Gengar EX — XY Promos · #XY166,D,114,Andy
CC-2268,Lysandre — Ancient Origins · #78,NM,1,Trung
CC-2269,Magikarp — Ancient Origins · #19,NM,4,Trung
CC-2270,Hisuian Samurott VSTAR (Secret) — Astral Radiance · #197/189,NM,9,Trung
CC-2271,Radiant Hawlucha — Astral Radiance · #081/189,NM,1,Trung
CC-2272,Ice Rider Calyrex VMAX (Secret) — Astral Radiance Trainer Gallery · #TG29/TG30,NM,6,Trung
CC-2273,Shadow Rider Calyrex VMAX (Secret) — Astral Radiance Trainer Gallery · #TG30/TG30,NM,4,Trung
CC-2274,Corviknight VMAX (Secret) — Battle Styles · #171/163,NM,13,Trung
CC-2275,Single Strike Urshifu VMAX (Secret) — Battle Styles · #167/163,NM,13,Trung
CC-2277,Machamp — Blister Exclusives · #65/145,NM,1,Trung
CC-2281,Cheren's Care (Secret) — Brilliant Stars · #177/172,NM,3,Trung
CC-2282,Flygon V (Full Art) — Brilliant Stars · #164/172,NM,3,Trung
CC-2283,Galarian Articuno V (Secret) — Brilliant Stars · #181/172,NM,15,Trung
CC-2284,Granbull V (Full Art) — Brilliant Stars · #159/172,NM,2,Trung
CC-2285,Honchkrow V (Full Art) — Brilliant Stars · #161/172,NM,2,Trung
CC-2287,Shaymin V (Full Art) — Brilliant Stars · #152/172,NM,3,Trung
CC-2288,Zamazenta V (Full Art) — Brilliant Stars · #163/172,NM,3,Trung
CC-2291,Rapid Strike Urshifu VMAX (Secret) — Brilliant Stars Trainer Gallery · #TG30/TG30,NM,4,Trung
CC-2292,Single Strike Urshifu VMAX (Secret) — Brilliant Stars Trainer Gallery · #TG29/TG30,NM,5,Trung
CC-2295,Kirlia — Burning Shadows · #92/147,NM,1,Trung
CC-2296,Cosmoem — Celebrations · #014/025,NM,1,Trung
CC-2297,Cosmog — Celebrations · #013/025,NM,1,Trung
CC-2298,Dialga — Celebrations · #020/025,NM,1,Trung
CC-2301,Groudon — Celebrations · #017/025,NM,1,Trung
CC-2302,Ho-oh — Celebrations · #001/025,NM,1,Trung
CC-2303,Kyogre — Celebrations · #003/025,NM,1,Trung
CC-2304,Lugia — Celebrations · #022/025,NM,1,Trung
CC-2305,Lunala — Celebrations · #015/025,NM,1,Trung
CC-2306,Mew — Celebrations · #011/025,NM,4,Trung
CC-2307,Palkia — Celebrations · #004/025,NM,1,Trung
CC-2308,Pikachu — Celebrations · #005/025,NM,6,Trung
CC-2309,Professor's Research — Celebrations · #023/025,NM,1,Trung
CC-2310,Reshiram — Celebrations · #002/025,NM,1,Trung
CC-2311,Solgaleo — Celebrations · #021/025,NM,1,Trung
CC-2314,Xerneas — Celebrations · #012/025,NM,1,Trung
CC-2315,Yveltal — Celebrations · #019/025,NM,1,Trung
CC-2316,Zekrom — Celebrations · #010/025,NM,1,Trung
CC-2319,Galarian Cursola V (Full Art) — Champion's Path · #71/73,NM,2,Trung
CC-2321,Kabu (Secret) — Champion's Path · #77/73,NM,3,Trung
CC-2323,Electrode (Secret) — Chilling Reign · #222/198,NM,17,Trung
CC-2324,Galarian Moltres V — Chilling Reign · #097/198,NM,2,Trung
CC-2326,Galarian Slowking VMAX (Secret) — Chilling Reign · #207/198,NM,12,Trung
CC-2327,Klara (Secret) — Chilling Reign · #217/198,NM,11,Trung
CC-2328,Black Kyurem — Cosmic Eclipse · #61/236,NM,2,Trung
CC-2329,Great Catcher (Secret) — Cosmic Eclipse · #264/236,NM,5,Trung
CC-2331,Kommo — Crimson Invasion · #77/111,NM,2,Trung
CC-2334,Capture Energy (Secret) — Darkness Ablaze · #201/189,NM,3,Trung
CC-2336,Rose (Secret) — Darkness Ablaze · #196/189,NM,4,Trung
CC-2337,Salamence VMAX (Secret) — Darkness Ablaze · #194/189,NM,16,Trung
CC-2338,Kangaskhan (SM Base Set) — Deck Exclusives · #099/149,NM,1,Trung
CC-2339,Electrike — Destined Rivals · #196/182,NM,4,Trung
CC-2340,Charmander — Dragon Majesty · #1,NM,6,Trung
CC-2341,Magikarp — Dragon Majesty · #19,NM,12,Trung
CC-2342,Fire Energy — Evolutions · #92/108,NM,4,Trung
CC-2343,Flying Pikachu — Evolutions · #110/108,NM,11,Trung
CC-2344,Metal Energy — Evolutions · #98/108,NM,4,Trung
CC-2345,Nidoking — Evolutions · #45/108,NM,5,Trung
CC-2346,Psychic Energy — Evolutions · #95/108,NM,4,Trung
CC-2347,Raichu — Evolutions · #36/108,NM,8,Trung
CC-2348,Arctovish V (Full Art) — Evolving Skies · #176/203,NM,4,Trung
CC-2349,Boost Shake (Secret) — Evolving Skies · #229/203,NM,3,Trung
CC-2350,Copycat (Secret) — Evolving Skies · #222/203,NM,5,Trung
CC-2351,Cresselia (Secret) — Evolving Skies · #228/203,NM,13,Trung
CC-2352,Crystal Cave (Secret) — Evolving Skies · #230/203,NM,5,Trung
CC-2353,Dragonite V (Full Art) — Evolving Skies · #191/203,NM,42,Trung
CC-2356,Froslass (Secret) — Evolving Skies · #226/203,NM,11,Trung
CC-2357,Full Face Guard (Secret) — Evolving Skies · #231/203,NM,3,Trung
CC-2358,Garbodor V (Full Art) — Evolving Skies · #190/203,NM,5,Trung
CC-2360,Lightning Energy (Secret) — Evolving Skies · #235/203,NM,9,Trung
CC-2364,Zinnia's Resolve (Secret) — Evolving Skies · #225/203,NM,7,Trung
CC-2365,Bulbasaur — First Partner Pack · #044/102,NM,6,Trung
CC-2366,Charmander — First Partner Pack · #046/102,NM,4,Trung
CC-2367,Chikorita — First Partner Pack · #054/111,NM,2,Trung
CC-2368,Chimchar — First Partner Pack · #076/130,NM,2,Trung
CC-2369,Cyndaquil — First Partner Pack · #057/111,NM,2,Trung
CC-2370,Mudkip — First Partner Pack · #059/109,NM,4,Trung
CC-2371,Oshawott — First Partner Pack · #BW03,NM,2,Trung
CC-2372,Pikachu — First Partner Pack · #058/102,NM,5,Trung
CC-2373,Piplup — First Partner Pack · #093/130,NM,3,Trung
CC-2374,Snivy — First Partner Pack · #BW01,NM,2,Trung
CC-2375,Squirtle — First Partner Pack · #063/102,NM,5,Trung
CC-2376,Tepig — First Partner Pack · #BW02,NM,2,Trung
CC-2377,Torchic — First Partner Pack · #074/109,NM,2,Trung
CC-2378,Totodile — First Partner Pack · #081/111,NM,3,Trung
CC-2379,Treecko — First Partner Pack · #076/109,NM,3,Trung
CC-2380,Turtwig — First Partner Pack · #103/130,NM,2,Trung
CC-2381,Boltund VMAX (Secret) — Fusion Strike · #267/264,NM,8,Trung
CC-2382,Chandelure V (Full Art) — Fusion Strike · #247/264,NM,4,Trung
CC-2383,Fire Energy (Secret) — Fusion Strike · #284/264,NM,8,Trung
CC-2384,Greedent V (Alternate Full Art) — Fusion Strike · #257/264,NM,16,Trung
CC-2386,Schoolboy (Secret) — Fusion Strike · #276/264,NM,4,Trung
CC-2387,Wigglytuff — Fusion Strike · #111/264,NM,4,Trung
CC-2388,Dark Patch (Secret) — Lost Origin · #216/196,NM,3,Trung
CC-2390,Hisuian Goodra VSTAR (Secret) — Lost Origin · #202/196,NM,9,Trung
CC-2391,Lady (Secret) — Lost Origin · #208/196,NM,6,Trung
CC-2392,Snorlax — Lost Origin · #143/196,NM,3,Trung
CC-2397,Ho-oh — Lost Thunder · #160,NM,4,Trung
CC-2398,Marill — Lost Thunder · #135,NM,3,Trung
CC-2399,Smeargle — Lost Thunder · #157,NM,24,Trung
CC-2400,Rowlet — McDonald's Promos 2017 · #1,NM,8,Trung
CC-2401,Drifloon — Mega Evolution Promos · #005,NM,4,Trung
CC-2403,Arven — Paldean Fates · #235/091,NM,10,Trung
CC-2405,Dewgong — Phantasmal Flames · #097/094,NM,5,Trung
CC-2406,Mega Sharpedo ex — Phantasmal Flames · #061/094,NM,1,Trung
CC-2408,Punk Helmet — Phantasmal Flames · #121/094,NM,1,Trung
CC-2409,Conkeldurr V (Full Art) — Pokemon Go · #073/078,NM,2,Trung
CC-2410,Dragonite VSTAR (Secret) — Pokemon Go · #081/078,NM,48,Trung
CC-2411,Melmetal V (Full Art) — Pokemon Go · #075/078,NM,2,Trung
CC-2413,Slaking V (Full Art) — Pokemon Go · #077/078,NM,2,Trung
CC-2414,Spark (Secret) — Pokemon Go · #085/078,NM,9,Trung
CC-2415,Spinarak (Peelable Ditto) — Pokemon Go · #006/078,NM,1,Trung
CC-2416,Bouffalant — Primal Clash · #119,NM,1,Trung
CC-2417,Boltund V (Full Art) — Rebel Clash · #181/192,NM,4,Trung
CC-2418,Eldegoss V (Full Art) — Rebel Clash · #176/192,NM,3,Trung
CC-2419,Galarian Perrserker (Secret) — Rebel Clash · #205/192,NM,11,Trung
CC-2420,Milo (Secret) — Rebel Clash · #201/192,NM,7,Trung
CC-2421,Fidough — Scarlet & Violet Promo · #069,NM,2,Trung
CC-2422,Alcremie VMAX (Secret) — Shining Fates · #073/072,NM,5,Trung
CC-2423,Eternatus V — Shining Fates: Shiny Vault · #SV121/SV122,NM,7,Trung
CC-2424,Eternatus VMAX — Shining Fates: Shiny Vault · #SV122/SV122,NM,7,Trung
CC-2425,Falinks V — Shining Fates: Shiny Vault · #SV115/SV122,NM,2,Trung
CC-2426,Indeedee V — Shining Fates: Shiny Vault · #SV114/SV122,NM,2,Trung
CC-2427,Brandon (Secret) — Silver Tempest · #203/195,NM,7,Trung
CC-2428,Candice (Secret) — Silver Tempest · #204/195,NM,6,Trung
CC-2430,Hisuian Arcanine V (Full Art) — Silver Tempest · #179/195,NM,6,Trung
CC-2432,Serperior VSTAR (Secret) — Silver Tempest · #210/195,NM,6,Trung
CC-2433,V Guard Energy (Secret) — Silver Tempest · #215/195,NM,2,Trung
CC-2434,Wallace (Secret) — Silver Tempest · #208/195,NM,5,Trung
CC-2435,Worker (Full Art) — Silver Tempest · #195/195,NM,3,Trung
CC-2436,Worker (Secret) — Silver Tempest · #209/195,NM,4,Trung
CC-2438,Braixen — Silver Tempest Trainer Gallery · #TG01/TG30,NM,6,Trung
CC-2439,Duraludon VMAX (Secret) — Silver Tempest Trainer Gallery · #TG30/TG30,NM,4,Trung
CC-2444,Alolan Muk — Sun & Moon Base Set · #58,NM,2,Trung
CC-2445,Eevee — Sun & Moon Base Set · #101,NM,3,Trung
CC-2446,Popplio — Sun & Moon Base Set · #39,NM,1,Trung
CC-2448,Braviary — Surging Sparks · #214/191,NM,7,Trung
CC-2449,Basic Psychic Energy — SV: 151 · #207/165,NM,5,Trung
CC-2450,Celebi V — Sword & Shield Base Set · #001/202,NM,2,Trung
CC-2451,Gengar — Sword & Shield Base Set · #085/202,NM,8,Trung
CC-2452,Victini V — Sword & Shield Base Set · #025/202,NM,2,Trung
CC-2453,Zacian V (Full Art) — Sword & Shield Base Set · #195/202,NM,6,Trung
CC-2454,Zamazenta V (Full Art) — Sword & Shield Base Set · #196/202,NM,6,Trung
CC-2455,Boltund V — Sword & Shield Promo · #SWSH085,NM,1,Trung
CC-2456,Bulbasaur — Sword & Shield Promo · #SWSH231,NM,12,Trung
CC-2457,Charizard V — Sword & Shield Promo · #SWSH050,NM,14,Trung
CC-2458,Charmander — Sword & Shield Promo · #SWSH092,NM,4,Trung
CC-2459,Cramorant V — Sword & Shield Promo · #SWSH086,NM,2,Trung
CC-2460,Dark Sylveon V — Sword & Shield Promo · #SWSH134,NM,8,Trung
CC-2462,Deoxys VMAX — Sword & Shield Promo · #SWSH267,NM,6,Trung
CC-2463,Dragapult V — Sword & Shield Promo · #SWSH096,NM,3,Trung
CC-2465,Eevee — Sword & Shield Promo · #SWSH175,NM,9,Trung
CC-2466,Eevee VMAX — Sword & Shield Promo · #SWSH087,NM,4,Trung
CC-2467,Eldegoss V — Sword & Shield Promo · #SWSH084,NM,1,Trung
CC-2469,Eternatus V — Sword & Shield Promo · #SWSH044,NM,3,Trung
CC-2472,Lance's Charizard V — Sword & Shield Promo · #SWSH133,NM,8,Trung
CC-2473,Manaphy — Sword & Shield Promo · #SWSH275,NM,2,Trung
CC-2474,Origin Forme Dialga V — Sword & Shield Promo · #SWSH255,NM,4,Trung
CC-2475,Passimian (Prerelease) — Sword & Shield Promo · #SWSH115,NM,3,Trung
CC-2479,Togetic — Sword & Shield Promo · #SWSH276,NM,3,Trung
CC-2480,Tyranitar V — Sword & Shield Promo · #SWSH109,NM,1,Trung
CC-2482,Alolan Muk — Team Up · #84,NM,3,Trung
CC-2483,Charmander (11) — Team Up · #11,NM,1,Trung
CC-2484,Kabuto — Team Up · #77,NM,1,Trung
CC-2485,Meowth — Team Up · #125,NM,2,Trung
CC-2486,Ciphermaniac's Codebreaking — Temporal Forces · #198/162,NM,9,Trung
CC-2487,Alakazam V (Full Art) — Vivid Voltage · #172/185,NM,5,Trung
CC-2488,Coalossal V (Full Art) — Vivid Voltage · #173/185,NM,3,Trung
CC-2489,Flareon — Vivid Voltage · #026/185,NM,1,Trung
CC-2490,Galarian Obstagoon (Secret) — Vivid Voltage · #198/185,NM,8,Trung
CC-2491,Galarian Sirfetch'd V (Full Art) — Vivid Voltage · #174/185,NM,3,Trung
CC-2492,Orbeetle V (Full Art) — Vivid Voltage · #166/185,NM,2,Trung
CC-2493,Pokemon Center Lady (Full Art) — Vivid Voltage · #185/185,NM,23,Trung
CC-2495,Steelix V (Full Art) — Vivid Voltage · #176/185,NM,5,Trung
CC-2496,Talonflame V (Full Art) — Vivid Voltage · #168/185,NM,4,Trung
CC-2497,Telescopic Sight (Secret) — Vivid Voltage · #203/185,NM,2,Trung
CC-2498,Celebi — XY Promos · #XY93,HP,15,Trung
CC-2503,Origin Forme Dialga V — Astral Radiance · #113/189,NM,2,Andy
CC-2514,Excadrill ex — Black Bolt · #046/086,NM,1,Andy
CC-2515,Excadrill ex — Black Bolt · #046/086,NM,1,Andy
CC-2535,Gardevoir V (Full Art) — Champion's Path · #70/73,NM,5,Andy
